match_id,player_id,rating,minutes_played,goals,assists,yellow_cards,red_cards,shots_on_target,passes_completed
769,24,8.1,74,1,0,0,FALSE,2,8
769,121,2.9,30,2,2,0,FALSE,3,20
769,30,0.5,17,0,1,1,FALSE,5,12
769,157,8.1,25,0,2,0,FALSE,2,33
769,137,3.5,45,0,0,1,FALSE,3,21
769,19,5.8,16,0,0,0,TRUE,0,3
770,37,6.1,15,1,2,0,FALSE,0,3
770,117,4.5,8,2,1,1,FALSE,4,8
770,99,9,73,0,1,2,FALSE,2,15
770,12,8.2,85,0,1,2,FALSE,5,23
770,7,0.4,17,2,0,0,FALSE,2,12
770,130,7,4,0,1,0,FALSE,5,31
770,8,6.4,77,2,1,0,FALSE,2,2
770,19,8.4,73,0,2,2,FALSE,5,7
770,32,1.2,40,0,2,0,FALSE,5,29
770,129,0.6,77,0,2,0,FALSE,4,16
770,52,9.6,81,2,0,1,FALSE,5,30
770,81,4.4,36,1,2,1,TRUE,3,17
770,110,2.6,27,1,2,2,FALSE,3,6
770,50,0.8,65,0,0,0,TRUE,1,17
770,90,9,27,2,2,0,TRUE,1,12
770,70,0.6,68,1,2,2,FALSE,3,8
771,156,0.3,27,0,0,0,FALSE,3,5
771,8,8.8,14,0,2,1,TRUE,5,23
771,12,3.5,30,0,2,0,TRUE,2,38
771,67,3.5,62,1,0,2,FALSE,5,36
771,64,4.7,76,0,2,1,FALSE,2,15
771,68,3.4,0,1,1,2,FALSE,3,31
771,49,2.2,52,1,0,0,FALSE,2,6
771,76,4.5,85,1,0,2,FALSE,5,19
771,87,0.7,21,2,1,1,TRUE,4,9
771,51,6.3,42,1,1,1,FALSE,3,38
771,7,7.8,35,1,0,1,FALSE,2,20
771,132,9.5,55,0,1,2,FALSE,1,33
771,154,8.4,81,1,1,0,FALSE,3,17
771,42,7.9,13,2,0,2,FALSE,4,8
771,4,3.4,56,0,0,1,FALSE,4,13
771,39,1.9,29,2,2,0,FALSE,5,1
772,104,6.6,71,0,2,2,FALSE,3,8
772,123,6.6,34,2,1,0,FALSE,2,30
772,155,6.8,76,0,0,2,TRUE,1,3
772,107,4.7,61,1,1,0,FALSE,2,38
772,55,8.4,59,2,0,2,FALSE,3,17
772,2,9.2,64,1,1,2,FALSE,1,0
772,137,8.8,52,1,2,2,FALSE,5,27
772,99,4.4,13,1,0,0,FALSE,4,33
772,159,2.3,87,1,1,1,FALSE,0,5
772,57,7.7,49,2,1,2,FALSE,5,37
772,127,4.6,33,0,2,1,TRUE,4,40
772,38,0.5,81,0,2,2,FALSE,2,9
772,110,1,48,1,0,1,FALSE,4,16
772,20,9.6,6,2,2,1,FALSE,4,10
772,11,8.7,10,2,2,1,FALSE,4,6
772,157,6,79,1,1,2,FALSE,1,23
773,87,3.1,43,1,1,2,FALSE,3,38
773,73,7.3,70,1,0,2,FALSE,1,1
773,37,0.9,26,0,1,2,FALSE,5,35
773,113,0.1,87,2,2,1,FALSE,0,16
773,120,9.8,73,1,0,1,FALSE,1,2
773,54,4,7,1,1,1,FALSE,4,9
773,109,8.6,18,0,2,0,FALSE,4,26
773,126,3.6,30,2,1,1,FALSE,2,29
773,76,9.5,31,1,1,0,FALSE,3,38
773,29,0.9,78,2,0,2,TRUE,1,39
773,71,7,39,2,2,1,FALSE,0,31
773,4,6.1,52,0,1,2,FALSE,5,19
773,68,7,63,0,2,0,FALSE,4,19
773,52,6.4,28,1,0,2,FALSE,1,28
773,66,5.5,70,1,2,0,FALSE,0,26
773,102,3.4,86,2,2,1,FALSE,4,6
774,135,1.1,22,2,0,1,TRUE,0,19
774,108,9.5,65,1,0,2,FALSE,4,10
774,25,2.4,33,2,1,2,FALSE,0,34
774,100,3.7,62,1,0,1,TRUE,1,12
774,60,1.6,64,2,1,0,FALSE,2,8
774,110,3.3,30,1,2,0,FALSE,1,17
774,56,8.2,35,1,0,0,FALSE,4,36
774,144,9.2,29,0,1,1,FALSE,1,23
774,38,1.2,44,0,0,2,FALSE,3,28
774,84,6.3,46,0,0,1,TRUE,1,18
774,27,8.1,88,0,1,1,FALSE,4,16
774,89,8.6,46,0,2,2,FALSE,1,9
774,1,7.7,30,0,1,2,FALSE,4,40
774,10,5.6,20,0,0,1,FALSE,0,29
774,102,9.4,28,1,2,2,FALSE,5,28
775,91,4.8,62,0,1,2,FALSE,5,40
775,25,2.9,41,1,1,0,FALSE,3,26
775,134,9.1,2,0,2,1,FALSE,4,40
775,104,4.5,49,0,2,1,FALSE,1,25
775,140,6.7,38,0,0,2,FALSE,5,24
775,12,0.6,51,1,2,0,FALSE,5,31
775,44,8,63,2,1,0,FALSE,2,7
775,56,3.7,81,2,0,1,FALSE,5,27
775,100,6.8,85,2,1,1,FALSE,0,32
775,120,3.7,44,0,0,1,TRUE,5,39
775,67,5.3,73,2,1,1,FALSE,4,8
775,151,1.8,68,0,2,0,FALSE,1,3
775,143,9.7,6,2,2,0,FALSE,4,37
775,149,0.4,4,2,0,0,FALSE,4,25
775,127,1.3,11,1,1,0,FALSE,4,36
775,37,6.9,47,2,1,0,TRUE,3,35
776,52,1.5,46,0,1,1,FALSE,0,35
776,8,7.4,28,1,1,1,FALSE,4,13
776,50,1.4,55,0,1,0,FALSE,4,10
776,150,3,62,1,2,1,FALSE,1,40
776,59,2.3,26,1,1,1,FALSE,3,29
776,96,7.4,56,2,2,1,FALSE,3,14
776,65,7.4,79,2,2,0,FALSE,3,29
776,98,1.4,35,0,2,0,FALSE,3,25
776,130,8.3,38,2,1,1,FALSE,4,14
776,49,5.7,11,1,0,0,FALSE,5,0
776,113,2.4,54,0,0,2,FALSE,3,18
776,26,0.6,52,0,2,1,FALSE,2,26
776,12,8.2,44,1,0,1,FALSE,3,18
776,75,8.6,87,1,2,1,FALSE,4,10
776,136,2,38,0,0,1,TRUE,0,20
776,21,8.4,73,0,2,2,FALSE,1,29
777,49,8,38,1,1,1,FALSE,5,12
777,125,10,55,0,2,2,FALSE,2,18
777,78,7.8,23,1,0,0,FALSE,1,4
777,11,4.7,4,1,0,2,FALSE,5,35
777,109,2.9,55,2,0,2,TRUE,2,11
777,4,4.8,0,0,0,0,FALSE,2,6
777,85,1.6,74,0,2,1,FALSE,4,22
777,152,1.4,17,2,2,0,FALSE,0,0
777,62,5.5,76,2,0,0,FALSE,5,40
777,7,8.4,63,1,1,1,TRUE,2,1
777,159,4.3,77,1,0,0,FALSE,2,33
777,98,8.4,1,0,0,2,FALSE,4,21
777,149,6.9,56,0,1,2,FALSE,3,28
777,91,1,30,0,0,0,FALSE,5,34
777,130,7.6,60,0,2,2,FALSE,4,28
777,116,5,48,1,0,2,FALSE,4,28
778,145,6.8,57,0,0,2,FALSE,5,30
778,59,7.1,7,1,2,2,TRUE,1,7
778,98,1.1,4,2,1,1,FALSE,4,22
778,127,1,6,2,1,0,FALSE,3,18
778,30,7.9,65,2,1,1,FALSE,5,10
778,95,8.5,24,1,1,2,FALSE,2,8
778,48,1.8,8,0,0,2,TRUE,1,29
778,85,5.1,49,2,1,1,FALSE,1,10
778,84,2.8,71,2,0,0,FALSE,1,14
778,150,7.7,84,2,0,2,FALSE,3,1
778,133,8.2,30,0,1,2,FALSE,0,4
778,20,3.5,16,0,0,2,FALSE,2,6
778,49,0.7,29,2,1,0,FALSE,5,22
778,135,8.3,30,0,1,1,FALSE,4,12
778,111,1.3,57,0,2,1,TRUE,3,35
778,118,0.6,3,1,0,2,FALSE,3,5
779,154,2.2,78,1,2,0,FALSE,0,14
779,10,6.9,1,0,0,2,FALSE,1,22
779,34,9.9,8,1,0,1,FALSE,1,3
779,134,0.8,77,2,0,0,TRUE,3,23
779,16,0.5,75,1,2,0,FALSE,1,27
779,93,9.9,24,1,2,2,FALSE,3,24
779,13,9.8,53,1,0,1,FALSE,5,15
779,89,6.3,29,2,0,1,FALSE,2,25
779,127,1.7,24,1,0,2,TRUE,5,8
779,49,9.5,26,0,2,2,FALSE,0,34
779,86,6.8,1,0,1,0,FALSE,3,23
779,60,6.9,39,0,2,2,FALSE,4,32
779,73,5.3,39,2,0,2,FALSE,2,1
779,50,2.8,29,2,1,2,FALSE,5,28
779,133,3.8,77,1,2,0,FALSE,5,28
779,149,7.6,6,2,1,1,TRUE,3,32
780,22,2.2,58,2,1,2,FALSE,4,13
780,2,6.4,60,1,1,2,FALSE,1,37
780,156,5.8,43,0,0,1,FALSE,5,11
780,8,0.4,12,0,0,0,FALSE,4,0
780,147,9.1,51,2,1,1,FALSE,0,24
780,31,7,26,0,0,0,FALSE,0,28
780,104,8.5,37,2,2,1,FALSE,0,3
780,141,7.2,7,2,0,2,FALSE,5,35
780,3,6.6,83,0,0,2,FALSE,2,8
780,38,8.6,16,1,0,0,FALSE,1,31
780,115,0.9,81,0,0,0,FALSE,3,37
780,131,4.1,79,2,1,1,FALSE,1,4
780,26,9.1,25,1,2,2,FALSE,0,12
780,157,9.3,28,1,1,2,FALSE,1,1
780,113,0.1,21,0,0,2,FALSE,3,3
780,56,8.1,29,2,2,2,FALSE,4,36
781,44,8.5,3,2,2,1,FALSE,1,23
781,132,4.3,69,0,0,0,FALSE,0,17
781,63,3.8,42,0,2,1,FALSE,2,37
781,27,0.8,53,0,2,1,FALSE,4,24
781,48,3.2,80,2,2,1,FALSE,1,20
781,131,6.9,90,1,0,1,FALSE,4,34
781,121,9.3,13,1,2,0,FALSE,3,0
781,85,4.4,56,0,2,2,TRUE,2,39
781,136,3,71,0,0,2,FALSE,3,32
781,95,5.7,75,1,0,1,FALSE,5,37
781,60,4.6,15,2,1,0,FALSE,0,13
781,1,1.7,33,1,0,2,TRUE,0,0
781,40,6.8,47,2,2,1,FALSE,3,13
781,147,7.6,25,0,2,0,TRUE,1,38
781,33,3.6,64,0,0,0,TRUE,1,27
781,99,7.1,77,1,2,2,FALSE,3,23
782,144,6.3,17,0,1,0,FALSE,0,35
782,61,0.9,48,1,1,2,FALSE,2,28
782,32,8.2,14,0,2,1,FALSE,2,9
782,16,8.5,43,2,1,0,FALSE,4,12
782,141,5.6,69,1,1,2,FALSE,3,2
782,112,7.1,84,1,1,1,FALSE,5,22
782,77,4.5,51,1,0,0,TRUE,3,32
782,14,0.2,66,1,0,2,FALSE,1,1
782,104,0.8,68,2,0,0,FALSE,0,32
782,113,1.4,48,2,2,0,FALSE,3,17
782,132,7.5,85,2,1,2,FALSE,1,7
782,60,8.6,40,2,2,2,FALSE,1,37
782,52,6.2,79,1,1,2,FALSE,0,29
782,84,6.2,46,2,2,1,FALSE,3,15
782,136,6.9,29,1,1,1,FALSE,1,19
783,87,1.8,33,2,2,1,FALSE,3,13
783,153,6.2,26,2,0,0,FALSE,3,21
783,57,3.5,8,2,2,0,FALSE,3,35
783,104,8.6,80,2,1,1,FALSE,1,26
783,58,8.3,69,1,2,2,FALSE,4,19
783,86,8.7,51,1,0,1,FALSE,0,36
783,72,7.2,45,0,1,2,FALSE,2,21
783,100,9.9,17,0,1,2,FALSE,4,19
783,33,6,40,2,1,1,FALSE,1,22
783,62,4.3,43,2,0,0,FALSE,3,12
783,4,2,1,2,2,2,FALSE,3,27
783,14,0.9,82,0,2,2,FALSE,5,31
783,74,4.1,60,0,2,0,FALSE,2,8
783,97,9,35,0,2,0,FALSE,5,24
783,102,9.7,4,1,1,0,TRUE,1,23
783,121,7.4,42,0,1,0,FALSE,1,3
784,60,4.9,74,1,1,0,FALSE,3,28
784,140,1.6,14,0,0,0,FALSE,1,17
784,94,2.6,81,0,2,2,FALSE,2,27
784,150,1.5,31,0,2,2,FALSE,0,9
784,153,5.9,72,0,0,0,FALSE,5,12
784,154,0.2,7,2,0,0,FALSE,1,37
784,108,9.9,86,1,1,0,FALSE,5,4
784,128,6.2,57,1,0,0,FALSE,4,12
784,149,1.4,63,2,0,0,TRUE,0,38
784,117,6.4,60,1,2,1,FALSE,0,31
784,19,2.6,30,2,1,1,FALSE,2,25
784,52,4.9,42,1,2,1,FALSE,3,33
784,87,8,21,0,2,2,FALSE,1,1
784,35,4.7,37,1,1,0,FALSE,4,1
784,102,7.1,50,2,1,0,FALSE,2,9
784,5,5.3,18,1,0,0,FALSE,5,19
785,63,2.1,37,0,1,1,FALSE,1,31
785,99,3.3,21,0,2,0,FALSE,2,11
785,30,3.1,1,0,0,1,FALSE,5,11
785,57,3.5,64,2,0,0,FALSE,4,9
785,48,4.6,2,0,2,2,FALSE,3,32
785,154,5.6,13,1,1,0,FALSE,5,36
785,135,9,39,1,0,0,FALSE,1,10
785,88,4.1,3,0,2,2,FALSE,1,15
785,10,9.7,6,0,2,0,FALSE,2,40
785,140,0.5,57,1,2,1,FALSE,1,12
785,19,9.3,3,2,2,1,FALSE,4,5
785,132,1.8,26,0,1,0,FALSE,5,39
785,98,6.8,4,0,2,1,FALSE,0,5
785,18,3.4,62,1,0,1,FALSE,3,30
785,105,7.7,45,2,2,0,FALSE,1,6
785,7,6.7,66,2,0,0,FALSE,0,17
786,75,6.6,21,2,0,2,FALSE,0,13
786,11,2.1,14,1,0,2,FALSE,2,30
786,79,4.9,12,0,1,1,FALSE,1,36
786,136,0.1,85,0,2,2,FALSE,4,40
786,9,1.1,17,0,1,2,FALSE,3,1
786,90,9.7,16,1,1,2,FALSE,0,10
786,140,3.5,17,2,1,2,FALSE,0,19
786,37,8.5,1,1,2,1,FALSE,3,30
786,108,7.7,78,2,1,0,FALSE,1,19
786,131,9.6,23,0,2,0,FALSE,0,26
786,114,2.1,76,2,2,0,FALSE,4,10
786,57,5.9,9,1,1,2,FALSE,1,4
786,18,8.9,33,0,0,2,TRUE,1,7
786,106,4.3,38,2,2,2,TRUE,4,13
786,32,0.1,34,0,1,0,FALSE,3,35
787,156,5.6,23,0,0,0,FALSE,4,2
787,18,1.8,19,1,2,2,FALSE,2,33
787,104,5.4,1,1,2,2,FALSE,2,5
787,143,4.1,75,0,1,0,FALSE,0,35
787,121,5.2,1,2,0,0,FALSE,0,24
787,19,3,27,2,2,1,FALSE,2,39
787,13,1,63,0,0,0,FALSE,4,13
787,101,4.2,76,1,2,2,FALSE,1,39
787,69,8.1,75,0,1,1,TRUE,3,13
787,148,2.4,75,2,1,0,FALSE,1,3
787,8,0.6,69,1,2,0,FALSE,4,35
787,81,0.6,38,0,1,1,FALSE,2,31
787,59,7.8,20,2,0,1,FALSE,5,11
787,60,5.6,61,2,2,2,FALSE,3,16
787,124,2.1,10,2,0,2,TRUE,2,16
788,2,5.5,13,2,0,1,FALSE,2,30
788,155,2,77,2,2,2,FALSE,0,20
788,120,4.6,34,2,2,1,FALSE,3,0
788,154,5.4,15,2,0,1,FALSE,3,16
788,101,4.2,78,0,0,2,FALSE,3,8
788,80,1.4,34,1,2,0,FALSE,3,34
788,31,8.1,36,2,0,2,FALSE,3,34
788,140,8,57,0,0,0,FALSE,0,27
788,30,1.5,30,0,0,2,FALSE,4,25
788,37,6.1,4,1,2,1,FALSE,5,38
788,122,2.1,69,0,1,1,FALSE,0,8
788,124,1.3,67,2,0,2,FALSE,5,3
788,74,0.9,70,2,0,1,FALSE,4,18
788,49,6.1,14,2,1,1,FALSE,3,27
788,153,2.2,43,1,1,2,FALSE,2,8
788,144,8.9,4,1,2,0,FALSE,1,37
789,108,7.1,40,0,1,1,FALSE,4,23
789,82,6.7,44,1,0,1,FALSE,3,27
789,109,1.5,80,0,1,1,FALSE,2,25
789,25,3,39,1,2,0,FALSE,0,15
789,112,6.1,76,1,2,1,FALSE,0,13
789,154,9.2,59,0,2,0,FALSE,0,21
789,129,7.4,18,0,2,1,FALSE,2,38
789,75,2.1,24,2,2,0,FALSE,3,30
789,53,4.4,14,0,2,2,FALSE,2,19
789,146,1.1,60,1,2,2,FALSE,2,34
789,150,1.8,56,1,2,0,FALSE,1,21
789,62,6.5,80,0,0,1,FALSE,3,39
789,110,9.1,43,2,2,1,FALSE,2,34
789,27,8.4,53,2,1,1,FALSE,0,16
789,16,0.3,85,1,2,0,FALSE,0,34
789,9,3.5,63,1,0,2,FALSE,1,15
790,113,7,26,1,1,2,FALSE,2,34
790,96,9.6,67,2,1,1,FALSE,1,31
790,108,7,69,1,1,2,FALSE,0,38
790,53,5.1,47,0,1,0,FALSE,2,25
790,29,7.4,4,1,0,0,FALSE,5,30
790,12,5.2,50,2,0,1,FALSE,1,12
790,57,1.5,44,0,0,1,FALSE,1,5
790,31,6.4,88,0,2,0,FALSE,0,35
790,50,2.2,42,0,0,1,FALSE,4,38
790,39,3.5,68,2,1,2,FALSE,5,38
790,47,7,38,2,2,1,FALSE,5,11
790,107,5,50,0,2,1,FALSE,5,29
790,143,0.1,48,2,1,1,FALSE,5,16
790,87,5.1,31,1,2,2,FALSE,0,13
790,97,5.2,17,1,0,0,FALSE,1,16
790,92,8.7,90,0,2,0,FALSE,1,8
791,137,6.9,22,0,2,1,FALSE,3,36
791,118,8.4,23,1,2,1,FALSE,4,16
791,113,8.8,36,0,1,0,FALSE,3,38
791,110,5,39,2,0,1,FALSE,5,5
791,88,5.3,35,1,0,0,FALSE,5,9
791,73,8.5,52,2,1,0,FALSE,2,34
791,37,3.3,26,2,0,1,FALSE,5,1
791,79,0.1,90,0,1,1,FALSE,0,15
791,129,0.6,74,1,0,1,FALSE,2,17
791,40,2.9,29,0,2,1,FALSE,3,0
791,136,9.1,72,0,0,2,FALSE,3,7
791,90,9,35,1,1,2,FALSE,5,35
791,122,3,43,1,0,0,TRUE,1,8
791,54,7.4,19,1,2,0,FALSE,5,37
791,55,0.7,5,0,1,2,FALSE,2,3
791,49,6.5,51,1,0,1,FALSE,3,5
792,83,6,86,1,2,0,FALSE,3,10
792,87,4.8,21,0,2,2,FALSE,0,23
792,30,3.2,55,0,1,0,FALSE,4,8
792,22,9,85,2,2,1,FALSE,4,13
792,110,1.2,30,0,2,1,FALSE,5,14
792,63,4.7,51,1,1,0,FALSE,5,39
792,59,0.9,9,1,2,1,FALSE,3,13
792,45,9.1,27,1,1,1,FALSE,5,24
792,81,9.7,2,1,1,0,FALSE,4,22
792,49,7.3,79,2,2,0,FALSE,2,15
792,124,0.5,85,0,1,1,FALSE,4,18
792,74,6.7,29,1,2,0,FALSE,2,35
792,44,9.3,59,2,1,2,FALSE,4,11
792,113,5.3,81,2,1,2,FALSE,5,26
792,88,10,31,1,2,2,FALSE,4,40
792,131,9.6,4,2,2,2,FALSE,1,29
793,148,9,74,0,1,0,TRUE,4,16
793,159,4.4,52,2,1,2,FALSE,0,1
793,151,3.3,73,1,2,1,FALSE,4,33
793,39,0.8,46,2,1,1,FALSE,5,36
793,112,1.2,63,0,0,1,FALSE,1,12
793,99,1.6,34,2,1,2,FALSE,2,31
793,29,5.8,46,1,1,2,FALSE,1,24
793,110,5.9,63,1,1,0,TRUE,2,30
793,102,6.2,51,0,2,0,FALSE,3,37
793,113,8.1,37,1,2,1,FALSE,1,25
793,80,1.9,70,0,1,0,FALSE,1,34
793,20,9.6,69,0,2,0,FALSE,1,4
793,21,0.1,87,0,2,1,FALSE,3,4
793,100,0.7,63,2,2,0,FALSE,0,38
793,87,6.5,54,2,0,2,FALSE,2,7
793,108,1.1,71,2,2,1,FALSE,1,28
794,54,2.4,55,0,2,2,FALSE,4,4
794,77,0.1,88,1,1,1,FALSE,1,36
794,129,4.3,30,2,2,0,FALSE,3,26
794,49,4.4,57,0,1,1,FALSE,1,19
794,58,8.6,86,2,2,0,FALSE,0,25
794,45,4.5,88,2,2,2,TRUE,2,37
794,108,3.2,78,0,2,2,FALSE,0,40
794,133,8.1,89,1,1,2,FALSE,4,37
794,60,4.2,12,1,0,1,FALSE,5,13
794,55,0.3,25,1,2,0,FALSE,2,29
794,82,7.9,19,0,0,1,FALSE,3,6
794,111,4.7,71,2,2,0,FALSE,1,31
794,106,4.6,54,2,0,0,TRUE,2,30
794,10,5.4,65,0,1,0,FALSE,3,14
794,101,2.2,17,0,1,0,FALSE,1,33
794,123,0.7,89,1,2,0,TRUE,5,4
795,8,1.5,38,1,1,0,FALSE,2,35
795,1,5.2,20,2,0,0,FALSE,0,40
795,82,9.8,51,0,2,1,FALSE,3,9
795,94,7.8,55,0,0,2,FALSE,2,11
795,89,2.6,87,1,2,2,FALSE,0,7
795,92,6.2,71,1,1,1,FALSE,1,4
795,123,9.4,40,0,1,1,TRUE,4,23
795,67,5,44,2,0,1,FALSE,2,35
795,48,3.8,5,1,2,1,FALSE,2,8
795,84,2,62,2,0,1,FALSE,0,3
795,156,0.3,67,2,2,2,FALSE,5,18
795,143,7.8,54,1,0,0,FALSE,0,32
795,117,2.2,44,0,2,1,FALSE,0,14
795,26,5.9,46,1,0,1,FALSE,1,12
795,60,0.6,16,1,2,0,FALSE,4,15
796,25,3.2,86,2,1,1,FALSE,3,24
796,41,0.8,9,0,1,1,FALSE,2,18
796,14,9.8,79,1,0,2,FALSE,4,12
796,34,5.6,53,0,2,2,FALSE,5,3
796,15,9.2,35,1,0,2,TRUE,3,2
796,54,4.2,28,0,0,1,FALSE,4,25
796,18,1.6,43,0,2,2,FALSE,0,13
796,105,1.7,52,1,0,1,FALSE,5,1
796,73,2,23,1,2,2,FALSE,5,20
796,126,7.6,81,2,1,0,FALSE,1,3
796,33,8.5,44,1,2,0,FALSE,2,11
796,155,4.3,17,1,0,1,FALSE,3,39
796,59,1.6,83,1,1,2,FALSE,1,12
796,115,1.3,83,2,0,0,FALSE,2,1
796,57,9.4,73,0,0,0,FALSE,3,5
796,29,3.6,66,2,2,2,FALSE,2,8
797,36,8.2,67,1,0,1,FALSE,4,20
797,60,9.4,42,1,2,0,FALSE,4,30
797,154,8.4,89,0,0,1,FALSE,4,5
797,117,5.1,45,1,1,2,FALSE,3,22
797,55,6.8,77,2,2,0,TRUE,0,30
797,85,8.9,32,1,0,0,FALSE,1,0
797,38,0.7,21,1,1,2,FALSE,4,35
797,12,9,6,1,0,0,FALSE,2,19
797,86,5.5,9,0,1,1,FALSE,3,33
797,31,3.2,11,0,0,0,FALSE,0,6
797,71,0.3,73,0,1,2,FALSE,3,13
797,129,7,76,0,0,1,TRUE,0,12
797,112,4.9,11,0,0,0,FALSE,3,31
797,128,7,35,0,1,0,FALSE,3,23
797,29,3.2,76,1,2,2,TRUE,0,31
797,116,4,34,1,1,1,TRUE,5,37
798,51,7.8,77,2,0,1,TRUE,4,27
798,81,8.3,39,2,2,1,FALSE,5,33
798,61,9.6,65,2,0,2,TRUE,2,21
798,46,7.7,46,2,2,0,FALSE,1,3
798,53,7.4,54,0,1,2,FALSE,5,2
798,72,4.8,10,2,0,0,FALSE,1,40
798,20,0.9,14,2,2,1,FALSE,0,31
798,97,0.9,61,1,2,2,FALSE,5,26
798,34,3.7,61,0,2,2,TRUE,0,21
798,147,4.2,89,0,0,1,FALSE,5,30
798,139,9.6,65,0,1,1,FALSE,3,30
798,93,0.1,28,2,1,2,FALSE,2,30
798,157,4.1,5,2,0,2,FALSE,1,19
798,27,5.2,32,0,0,2,FALSE,0,39
798,100,4.1,50,2,2,1,FALSE,0,25
799,115,3.4,7,2,0,2,FALSE,4,7
799,159,5.3,33,0,1,2,FALSE,0,28
799,30,1.4,57,2,1,0,FALSE,5,13
799,59,8.4,25,1,0,0,FALSE,1,39
799,17,7.4,27,0,2,1,FALSE,1,5
799,153,9.1,5,0,2,1,FALSE,2,23
